WBodyID	WaterBodyName	DataSource	StationID	StationName	Actual_StationID	Actual_Latitude	Actual_Longitude	DEP_WBID	SampleDate	ActivityDepth	DepthUnits	Parameter	Characteristic	Sample_Fraction	Result_Value	Result_Unit	QACode	Result_Comment	Original_Result_Value	Original_Result_Unit
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:50:00 PM	0.2	m	DO_mgl	Dissolved oxygen (DO)		8.08	mg/l	""	visible to bottom, tannic, not turbid, dense seagulls on dock, no visible feces in water	8.08	mg/L
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:50:00 PM	0.2	m	DO_percent	Dissolved oxygen saturation		95.5	percent (%)	""	visible to bottom, tannic, not turbid, dense seagulls on dock, no visible feces in water	95.5	%
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:50:00 PM	0.2	m	pH	pH		7.57	None	""	visible to bottom, tannic, not turbid, dense seagulls on dock, no visible feces in water	7.57	SU
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:50:00 PM	0.2	m	Salinity_ppt	Salinity		0.18	ppt	""	visible to bottom, tannic, not turbid, dense seagulls on dock, no visible feces in water	0.18	ppth
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:50:00 PM	0.2	m	Salinity_PSS	Salinity		0.18	PSS	""	visible to bottom, tannic, not turbid, dense seagulls on dock, no visible feces in water	0.18	ppth
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:50:00 PM	0.2	m	Secchi_m	Secchi disk depth		1.6	meters	"S"		1.60	m
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:50:00 PM	0.2	m	Cond_umhocm	Specific conductance		365	umho	""	visible to bottom, tannic, not turbid, dense seagulls on dock, no visible feces in water	0.365	mS/cm
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:50:00 PM	0.2	m	TempW_C	Temperature, water		24.21	deg C	""	visible to bottom, tannic, not turbid, dense seagulls on dock, no visible feces in water	24.21	deg C
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:50:00 PM	0.2	m	TempW_C	Temperature, water		24.21	deg C	""	visible to bottom, tannic, not turbid, dense seagulls on dock, no visible feces in water	24.21	deg C
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:50:00 PM	0.2	m	Alk_CaCO3_mgl	Alkalinity, Total (total hydroxide+carbonate+bicarbonate)	Total	46	mg/l CaCO3	""		46	mg/L
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:50:00 PM	0.2	m	ChlaC_ugl	Chlorophyll a, corrected for pheophytin	Total	2.3	ug/l	""		2.3	mg/m3
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:50:00 PM	0.2	m	chlb_ugl	Chlorophyll b	Total	0.5	ug/l	"U"		0.5	mg/m3
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:50:00 PM	0.2	m	chlc_ugl	Chlorophyll c	Total	0.5	ug/l	"U"		0.5	mg/m3
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:50:00 PM	0.2	m	Ecoli_100ml	Escherichia coli	Total	5	cfu/100ml	""		5	MPN/100 mL
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:50:00 PM	0.2	m	NH3_N_ugl	Nitrogen, ammonia as N	Total	10	ug/l	"U"		0.01	mg/L
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:50:00 PM	0.2	m	TKN_ugl	Nitrogen, Kjeldahl	Total	510	ug/l	""		0.51	mg/L
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:50:00 PM	0.2	m	NOx_ugl	Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N	Total	10	ug/l	"U"		0.01	mg/L
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:50:00 PM	0.2	m	Pheo_ugl	Pheophytin-a	Total	0.5	ug/l	"U"		0.5	mg/m3
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:50:00 PM	0.2	m	TP_ugl	Phosphorus as P	Total	40	ug/l	"I"		0.04	mg/L
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:50:00 PM	0.2	m	OP_mgl	Phosphorus, phosphate (PO4) as P	Dissolved	0.01	mg/l	"U"		0.01	mg/L
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:50:00 PM	0.2	m	TSS_mgl	Total Suspended Solids (TSS)	Total	1	mg/l	"U"		1	mg/L
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:50:00 PM	0.2	m	Color_true_pcu	True Color		47	PCU	""		47	PCU
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:50:00 PM	0.2	m	Turb_ntu	Turbidity		0.6	NTU	""		0.6	NTU
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:50:00 PM	0.2	m	TN_ugl	Nitrogen		520	ug/l	""	Water Institute Calculated		
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:50:00 PM	0.2	m	TSI	Trophic State Index: Florida DEP		37	None	""	Water Institute Calculated		
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:51:00 PM	0.766	m	DO_mgl	Dissolved oxygen (DO)		7.99	mg/l	""	visible to bottom, tannic, not turbid, dense seagulls on dock, no visible feces in water	7.99	mg/L
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:51:00 PM	0.766	m	DO_percent	Dissolved oxygen saturation		94	percent (%)	""	visible to bottom, tannic, not turbid, dense seagulls on dock, no visible feces in water	94	%
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:51:00 PM	0.766	m	pH	pH		7.5	None	""	visible to bottom, tannic, not turbid, dense seagulls on dock, no visible feces in water	7.5	SU
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:51:00 PM	0.766	m	Salinity_ppt	Salinity		0.18	ppt	""	visible to bottom, tannic, not turbid, dense seagulls on dock, no visible feces in water	0.18	ppth
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:51:00 PM	0.766	m	Salinity_PSS	Salinity		0.18	PSS	""	visible to bottom, tannic, not turbid, dense seagulls on dock, no visible feces in water	0.18	ppth
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:51:00 PM	0.766	m	Cond_umhocm	Specific conductance		365	umho	""	visible to bottom, tannic, not turbid, dense seagulls on dock, no visible feces in water	0.365	mS/cm
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:51:00 PM	0.766	m	TempW_C	Temperature, water		23.94	deg C	""	visible to bottom, tannic, not turbid, dense seagulls on dock, no visible feces in water	23.94	deg C
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:51:00 PM	0.766	m	TempW_C	Temperature, water		23.94	deg C	""	visible to bottom, tannic, not turbid, dense seagulls on dock, no visible feces in water	23.94	deg C
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:52:00 PM	1.517	m	DO_mgl	Dissolved oxygen (DO)		7.94	mg/l	""	visible to bottom, tannic, not turbid, dense seagulls on dock, no visible feces in water	7.94	mg/L
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:52:00 PM	1.517	m	DO_percent	Dissolved oxygen saturation		92.8	percent (%)	""	visible to bottom, tannic, not turbid, dense seagulls on dock, no visible feces in water	92.8	%
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:52:00 PM	1.517	m	pH	pH		7.44	None	""	visible to bottom, tannic, not turbid, dense seagulls on dock, no visible feces in water	7.44	SU
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:52:00 PM	1.517	m	Salinity_ppt	Salinity		0.18	ppt	""	visible to bottom, tannic, not turbid, dense seagulls on dock, no visible feces in water	0.18	ppth
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:52:00 PM	1.517	m	Salinity_PSS	Salinity		0.18	PSS	""	visible to bottom, tannic, not turbid, dense seagulls on dock, no visible feces in water	0.18	ppth
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:52:00 PM	1.517	m	Cond_umhocm	Specific conductance		365	umho	""	visible to bottom, tannic, not turbid, dense seagulls on dock, no visible feces in water	0.365	mS/cm
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:52:00 PM	1.517	m	TempW_C	Temperature, water		23.54	deg C	""	visible to bottom, tannic, not turbid, dense seagulls on dock, no visible feces in water	23.54	deg C
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	2/14/2018 1:52:00 PM	1.517	m	TempW_C	Temperature, water		23.54	deg C	""	visible to bottom, tannic, not turbid, dense seagulls on dock, no visible feces in water	23.54	deg C
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:37:00 PM	0.2	m	DO_mgl	Dissolved oxygen (DO)		8.02	mg/l	""	bass fish, water lilies, emergent vegetation, tannic, slight brown particle film	8.02	mg/L
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:37:00 PM	0.2	m	DO_percent	Dissolved oxygen saturation		97.1	percent (%)	""	bass fish, water lilies, emergent vegetation, tannic, slight brown particle film	97.1	%
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:37:00 PM	0.2	m	pH	pH		7.69	None	""	bass fish, water lilies, emergent vegetation, tannic, slight brown particle film	7.69	SU
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:37:00 PM	0.2	m	Salinity_ppt	Salinity		0.19	ppt	""	bass fish, water lilies, emergent vegetation, tannic, slight brown particle film	0.19	ppth
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:37:00 PM	0.2	m	Salinity_PSS	Salinity		0.19	PSS	""	bass fish, water lilies, emergent vegetation, tannic, slight brown particle film	0.19	ppth
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:37:00 PM	0.2	m	Secchi_m	Secchi disk depth		1.56	meters	"S"	Visible on Bottom	1.56	m
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:37:00 PM	0.2	m	Cond_umhocm	Specific conductance		403	umho	""	bass fish, water lilies, emergent vegetation, tannic, slight brown particle film	0.403	mS/cm
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:37:00 PM	0.2	m	TempW_C	Temperature, water		24.95	deg C	""	bass fish, water lilies, emergent vegetation, tannic, slight brown particle film	24.95	deg C
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:37:00 PM	0.2	m	TempW_C	Temperature, water		24.95	deg C	""	bass fish, water lilies, emergent vegetation, tannic, slight brown particle film	24.95	deg C
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:37:00 PM	0.2	m	Alk_CaCO3_mgl	Alkalinity, Total (total hydroxide+carbonate+bicarbonate)	Total	49	mg/l CaCO3	""		49	mg/L
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:37:00 PM	0.2	m	BOD5_mgl	BOD, Biochemical oxygen demand	Total	2.2	mg/l	"J"	J = QC samples exceeded precision limits.	2.2	mg/L
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:37:00 PM	0.2	m	ChlaC_ugl	Chlorophyll a, corrected for pheophytin	Total	2	ug/l	""		2.0	mg/m3
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:37:00 PM	0.2	m	chlb_ugl	Chlorophyll b	Total	0.5	ug/l	"U"		0.5	mg/m3
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:37:00 PM	0.2	m	chlc_ugl	Chlorophyll c	Total	0.5	ug/l	"U"		0.5	mg/m3
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:37:00 PM	0.2	m	Ecoli_100ml	Escherichia coli	Total	17	cfu/100ml	""		17	MPN/100 mL
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:37:00 PM	0.2	m	NH3_N_ugl	Nitrogen, ammonia as N	Total	10	ug/l	"U"		0.01	mg/L
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:37:00 PM	0.2	m	TKN_ugl	Nitrogen, Kjeldahl	Total	570	ug/l	""		0.57	mg/L
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:37:00 PM	0.2	m	NOx_ugl	Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N	Total	10	ug/l	"U"		0.01	mg/L
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:37:00 PM	0.2	m	Pheo_ugl	Pheophytin-a	Total	0.5	ug/l	"U"		0.5	mg/m3
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:37:00 PM	0.2	m	TP_ugl	Phosphorus as P	Total	70	ug/l	""		0.07	mg/L
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:37:00 PM	0.2	m	OP_mgl	Phosphorus, phosphate (PO4) as P	Dissolved	0.01	mg/l	"U"		0.01	mg/L
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:37:00 PM	0.2	m	TSS_mgl	Total Suspended Solids (TSS)	Total	2	mg/l	"I"		2	mg/L
7251	Chautauqua, Lake	WIN_21FLPDEM	="14-02"		="14-02"	28.0029	-82.7216	1603D	4/2/2018 12:37:00 PM	0.2	m	Color_true_pcu	True Color		45	PCU	""		45	PCU
